SIGNED_HIGHWAY_RDBD_ID,FISCAL_YEAR,RESPONSIBLE_DISTRICT,BEG_REF_MARKER_NBR,BEG_REF_MARKER_DISP,END_REF_MARKER_NBR,END_REF_MARKER_DISP,DISTRESS_SCORE,CONDITION_SCORE,RIDE_SCORE,ACP_PATCHING_PCT,ACP_FAILURE_QTY,ACP_BLOCK_CRACKING_PCT,ACP_ALLIGATOR_CRACKING_PCT,ACP_LONGITUDE_CRACKING_PCT,ACP_TRANSVERSE_CRACKING_QTY,ACP_RAVELING_CODE,ACP_FLUSHING_CODE,ACP_RUT_AUTO_SHALLOW_AVG_PCT,ACP_RUT_AUTO_DEEP_AVG_PCT,ACP_RUT_AUTO_SEVERE_AVG_PCT,ACP_RUT_AUTO_FAILURE_AVG_PCT,IRI_LEFT_SCORE,IRI_RIGHT_SCORE,secionID,COUNTY_NBR,RESPONSIBLE_MAINT_SECT_ID,PMIS_HIGHWAY_SYSTEM,PVMNT_TYPE_BROAD_CODE,CURRENT_18KIP_MEAS,AADT_CURRENT
FM0485 K,2011,17,592,0,592,0.5,85,85,2.9,9,0,0,0,27,0,0,0,0,0,0,0,151,147,1175,166,5,1,1,705,1800
FM0485 K,2011,17,592,0.5,592,1,100,100,2.9,0,0,0,0,26,0,0,0,0,0,0,0,150,140,1176,166,5,1,1,688,1700
FM0485 K,2011,17,592,1,592,1.5,82,82,3.1,11,0,0,0,26,0,0,0,2,1,0,0,124,152,1177,166,5,1,1,688,1700
FM0485 K,2011,17,592,1.5,594,0,100,100,3.3,0,0,0,0,21,0,0,0,0,0,0,0,111,136,1178,166,5,1,1,688,1700
FM0485 K,2011,17,594,0,594,0.5,85,85,3.1,9,0,0,0,6,0,0,0,1,0,0,0,144,140,1179,166,5,1,1,688,1700
FM0485 K,2011,17,594,0.5,594,1,100,100,3.4,0,0,0,0,26,0,0,0,1,0,0,0,115,125,1180,166,5,1,1,688,1700
FM0485 K,2011,17,594,1,594,1.5,100,100,3.2,0,0,0,0,20,0,0,0,0,0,0,0,122,136,1181,166,5,1,1,688,1700
FM0485 K,2011,17,594,1.5,596,0,94,94,3.4,5,0,0,0,15,0,0,0,3,0,0,0,116,118,1182,166,5,1,1,688,1700
FM0485 K,2011,17,596,0,596,0.5,82,82,3.1,11,0,0,0,5,0,0,0,1,0,0,0,123,145,1183,166,5,1,1,688,1700
FM0485 K,2011,17,596,0.5,596,1,100,100,3.1,0,0,0,0,32,0,0,0,0,0,0,0,131,133,1184,166,5,1,1,688,1700
FM0485 K,2011,17,596,1,596,1.5,100,100,3.2,0,0,0,0,12,0,0,2,2,0,0,0,134,118,1185,166,5,1,1,688,1700
FM0485 K,2011,17,596,1.5,598,0,100,100,3.1,0,0,0,0,5,0,0,0,3,0,0,0,142,130,1186,166,5,1,1,688,1700
FM0485 K,2011,17,598,0,598,0.5,100,100,2.9,0,0,0,0,15,0,0,0,0,0,0,0,147,153,1187,166,5,1,1,688,1700
FM0485 K,2011,17,598,0.5,598,1,100,99,2.8,0,0,0,0,35,0,0,0,1,0,0,0,165,148,1188,166,5,1,1,754,1900
FM0485 K,2011,17,598,1,598,1.5,100,100,3.1,0,0,0,0,27,0,0,0,0,0,0,0,136,143,1189,166,5,1,1,754,1900
FM0485 K,2011,17,598,1.5,600,0,100,100,3.1,0,0,0,0,14,0,0,1,0,0,0,0,130,137,1190,166,5,1,1,754,1900
FM0485 K,2011,17,600,0,600,0.5,100,100,3.4,0,0,0,0,15,0,0,1,1,0,0,0,109,119,1191,166,5,1,1,754,1900
FM0485 K,2011,17,600,0.5,600,1,87,87,3.2,8,0,0,0,23,0,0,0,0,0,0,0,119,141,1192,166,5,1,1,754,1900
FM0485 K,2011,17,600,1,600,1.5,92,92,3.1,6,0,0,0,20,0,0,0,0,0,0,0,130,139,1193,166,5,1,1,754,1900
FM0485 K,2011,17,600,1.5,602,0,100,100,3.5,0,0,0,0,18,0,0,0,1,0,0,0,111,110,1194,166,5,1,1,754,1900
FM0485 K,2011,17,602,0,602,0.2,99,99,3.2,0,0,0,0,42,0,0,0,0,0,0,0,135,135,1195,166,5,1,1,754,1900
FM0485 K,2011,17,602,0.2,604,0,100,95,2.6,0,0,0,0,0,0,0,0,0,0,0,0,197,146,1196,198,7,1,1,728,1900
FM0485 K,2011,17,604,0,604,0.5,85,85,3.4,9,0,0,0,0,0,0,2,0,0,0,0,102,131,1197,198,7,1,1,728,1900
FM0485 K,2011,17,604,0.5,604,1,100,100,3.4,0,0,0,0,0,0,0,2,0,0,0,0,112,116,1198,198,7,1,1,728,1900
FM0485 K,2011,17,604,1,604,1.5,100,100,3.2,0,0,0,0,0,0,0,2,0,0,0,0,131,122,1199,198,7,1,1,728,1900
FM0485 K,2011,17,604,1.5,606,0,79,79,3.4,13,0,0,0,0,0,0,1,0,0,0,0,122,109,1200,198,7,1,1,852,2100
FM0485 K,2011,17,606,0,606,0.5,100,100,3.2,0,0,0,0,0,0,0,1,0,0,0,0,136,127,1201,198,7,1,1,852,2100
FM0485 K,2011,17,606,0.5,606,1,98,98,3.8,3,0,0,0,0,0,0,1,0,0,0,0,94,95,1202,198,7,1,1,817,2100
FM0485 K,2011,17,606,1,606,1.5,98,98,3,3,0,0,0,3,0,0,0,0,0,0,0,127,155,1203,198,7,1,1,817,2100
FM0485 K,2011,17,606,1.5,608,0,100,100,3,0,0,0,0,0,0,0,2,0,0,0,0,144,137,1204,198,7,1,1,817,2100
FM0485 K,2011,17,608,0,608,0.5,92,92,2.9,6,0,0,0,0,0,0,1,0,0,0,0,128,163,1205,198,7,1,1,817,2100
FM0485 K,2011,17,608,0.5,608,1,100,100,3.1,0,0,0,0,8,0,0,0,0,0,0,0,130,137,1206,198,7,1,1,817,2100
FM0485 K,2011,17,608,1,608,1.5,92,92,3.1,6,0,0,0,8,0,0,0,0,0,0,0,127,137,1207,198,7,1,1,842,2500
FM0485 K,2011,17,608,1.5,610,0,100,100,3.4,0,0,0,0,0,0,0,0,0,0,0,0,116,116,1208,198,7,1,1,842,2500
FM0485 K,2011,17,610,0,610,0.1,100,78,2.3,0,0,0,0,15,0,0,0,0,0,0,0,184,213,1209,198,7,1,1,842,2500
FM0486 K,2011,17,496,0,496,0.5,100,95,2.6,0,0,0,0,0,0,0,0,0,0,0,0,172,173,1210,166,5,1,1,882,730
FM0486 K,2011,17,496,0.5,496,1,100,100,3.6,0,0,0,0,0,0,0,0,0,0,0,0,101,111,1211,166,5,1,1,882,730
FM0486 K,2011,17,496,1,496,1.5,100,100,3.5,0,0,0,0,0,0,0,0,0,0,0,0,113,104,1212,166,5,1,1,882,730
FM0486 K,2011,17,496,1.5,498,0,100,100,3.3,0,0,0,0,0,0,0,0,0,0,0,0,126,118,1213,166,5,1,1,882,730
FM0486 K,2011,17,498,0,498,0.5,100,100,3.4,0,0,0,0,5,0,0,0,0,0,0,0,122,112,1214,166,5,1,1,882,730
FM0486 K,2011,17,498,0.5,498,1,69,68,2.7,23,0,0,0,54,1,0,0,1,0,0,0,150,171,1215,166,5,1,1,748,620
FM0486 K,2011,17,498,1,498,1.5,91,87,2.6,6,0,0,0,33,0,0,0,3,1,0,0,151,183,1216,166,5,1,1,748,620
FM0486 K,2011,17,498,1.5,500,0,100,100,2.8,0,0,0,0,21,0,0,0,0,0,0,0,133,169,1217,166,5,1,1,748,620
FM0486 K,2011,17,500,0,500,0.5,100,95,2.6,0,0,0,0,6,0,0,0,3,2,0,0,193,152,1218,166,5,1,1,748,620
FM0486 K,2011,17,500,0.5,500,1,68,67,2.7,29,0,0,0,11,0,0,0,1,0,0,0,148,177,1219,166,5,1,1,748,620
FM0486 K,2011,17,500,1,500,1.5,100,100,3,0,0,0,0,24,0,0,0,1,0,0,0,145,138,1220,166,5,1,1,748,620
FM0486 K,2011,17,500,1.5,502,0,100,100,3.4,0,0,0,0,26,2,0,0,0,0,0,0,113,114,1221,166,5,1,1,748,620
FM0486 K,2011,17,502,0,502,0.5,100,100,3.5,0,0,0,0,0,0,0,0,2,0,0,0,112,104,1222,166,5,1,1,748,620
FM0486 K,2011,17,502,0.5,502,1,100,100,3.3,0,0,0,0,0,0,0,0,0,0,0,0,121,118,1223,166,5,1,1,748,620
FM0486 K,2011,17,502,1,502,1.5,100,100,3.1,0,0,0,0,0,0,0,0,3,0,0,0,125,143,1224,166,5,1,1,748,620
FM0486 K,2011,17,502,1.5,504,0,100,100,3.2,0,0,0,0,0,0,0,0,1,0,0,0,120,130,1225,166,5,1,1,748,620
FM0486 K,2011,17,504,0,504,0.5,100,100,3.1,0,0,0,0,0,0,0,0,3,0,0,0,118,147,1226,166,5,1,1,812,660
FM0486 K,2011,17,504,0.5,504,1,100,100,3.3,0,0,0,0,0,0,0,0,2,0,0,0,108,145,1227,166,5,1,1,812,660
FM0486 K,2011,17,504,1,504,1.5,100,100,3.1,0,0,0,0,0,0,0,0,1,0,0,0,133,141,1228,166,5,1,1,812,660
FM0486 K,2011,17,504,1.5,506,0,100,99,2.7,0,0,0,0,0,0,0,0,1,0,0,0,145,177,1229,166,5,1,1,812,660
FM0486 K,2011,17,506,0,506,0.5,100,99,2.7,0,0,0,0,17,0,0,0,0,0,0,0,164,171,1230,166,5,1,1,812,660
FM0486 K,2011,17,506,0.5,506,1,100,77,2.3,0,0,0,0,30,0,0,0,0,0,0,0,190,206,1231,166,5,1,1,812,660
FM0486 K,2011,17,506,1,506,1.5,100,99,2.7,0,0,0,0,17,0,0,0,0,0,0,0,150,185,1232,166,5,1,1,812,660
FM0486 K,2011,17,506,1.5,508,0,100,100,2.8,0,0,0,0,15,0,0,0,2,0,0,0,163,149,1233,166,5,1,1,732,610
FM0486 K,2011,17,508,0,508,0.5,100,95,2.6,0,0,0,0,8,0,0,0,1,0,0,0,160,184,1234,166,5,1,1,732,610
FM0486 K,2011,17,508,0.5,508,1,100,99,2.7,0,0,0,0,17,0,0,0,1,0,0,0,171,160,1235,166,5,1,1,732,610
FM0486 K,2011,17,508,1,508,1.5,100,95,2.6,0,0,0,0,15,0,0,0,2,0,0,0,174,164,1236,166,5,1,1,732,610
FM0486 K,2011,17,508,1.5,508,2,100,100,2.8,0,0,0,0,12,0,0,0,2,0,0,0,154,155,1237,166,5,1,1,732,610
FM0486 K,2011,17,508,2,510,0,100,95,2.6,0,0,0,0,0,0,0,0,3,0,0,0,148,203,1238,166,5,1,1,1160,1400
FM0486 K,2011,17,510,0,510,0.5,100,78,2.3,0,0,0,0,3,0,0,0,1,0,0,0,199,191,1239,166,5,1,1,1160,1400
FM0486 K,2011,17,510,0.5,510,1,92,90,2.7,6,0,0,0,20,0,0,0,1,0,0,0,156,175,1240,166,5,1,1,1160,1400
FM0486 K,2011,17,510,1,510,1.5,74,74,2.8,18,0,0,0,12,0,0,0,0,0,0,0,148,160,1241,166,5,1,1,1160,1400
FM0486 K,2011,17,510,1.5,512,0,100,95,2.6,0,0,0,0,35,0,0,0,0,0,0,0,165,167,1242,166,5,1,1,1016,1650
FM0486 K,2011,17,512,0,512,0.5,100,100,3.2,0,0,0,0,30,0,0,0,2,0,0,0,119,138,1243,166,5,1,1,1016,1650
FM0486 K,2011,17,512,0.5,512,1,93,93,2.8,5,0,0,0,38,0,0,0,4,1,0,0,148,162,1244,166,5,1,1,1016,1650
FM0486 K,2011,17,512,1,512,1.5,100,100,2.8,0,0,0,0,32,0,0,0,0,0,0,0,154,165,1245,166,5,1,1,1016,1650
FM0486 K,2011,17,512,1.5,514,0,85,77,2.5,9,0,0,0,32,0,0,0,1,0,0,0,164,202,1246,166,5,1,1,1016,1650
FM0486 K,2011,17,514,0,514,0.5,92,83,2.5,6,0,0,0,18,0,0,0,2,1,0,0,179,181,1247,166,5,1,1,1016,1650
FM0486 K,2011,17,514,0.5,514,1,74,74,2.9,18,0,0,0,23,0,0,0,0,0,0,0,147,146,1248,166,5,1,1,1016,1650
FM0486 K,2011,17,514,1,514,1.5,81,81,2.9,11,0,0,0,39,0,0,0,0,0,0,0,145,155,1249,166,5,1,1,1016,1650
FM0486 K,2011,17,514,1.5,516,0,94,73,2.3,5,0,0,0,32,0,0,0,3,0,0,0,173,223,1250,166,5,1,1,1016,1650
FM0486 K,2011,17,516,0,516,0.5,98,98,2.8,3,0,0,0,20,0,0,0,0,0,0,0,138,175,1251,166,5,1,1,1671,3600
FM0486 K,2011,17,516,0.5,516,1,92,87,3.1,6,0,0,0,23,0,0,0,1,0,0,0,132,142,1252,166,5,1,1,1671,3600
FM0486 K,2011,17,516,1,516,1.5,82,82,2.8,11,0,0,0,26,0,0,0,3,0,0,0,144,167,1253,166,5,1,1,1221,1550
FM0486 K,2011,17,516,1.5,518,0,80,76,2.6,12,0,0,0,38,0,0,0,2,1,0,0,169,173,1254,166,5,1,1,1221,1550
FM0486 K,2011,17,518,0,518,0.5,80,80,3.2,12,0,0,0,42,0,0,0,2,0,0,0,113,141,1255,166,5,1,1,1221,1550
FM0486 K,2011,17,518,0.5,518,1,100,100,2.8,0,0,0,0,9,0,0,0,0,0,0,0,126,177,1256,166,5,1,1,1221,1550
FM0486 K,2011,17,518,1,518,1.5,100,99,2.7,0,0,0,0,8,0,0,0,2,0,0,0,133,192,1257,166,5,1,1,1054,1150
FM0486 K,2011,17,518,1.5,520,0,100,100,2.8,0,0,0,0,0,0,0,0,1,0,0,0,146,168,1258,166,5,1,1,1054,1150
FM0486 K,2011,17,520,0,520,0.5,100,99,2.7,0,0,0,0,0,0,0,0,0,0,0,0,144,180,1259,166,5,1,1,1054,1150
FM0486 K,2011,17,520,0.5,520,1,100,100,2.8,0,0,0,0,0,0,0,0,3,0,0,0,147,160,1260,166,5,1,1,1054,1150
FM0486 K,2011,17,520,1,520,1.5,100,100,2.8,0,0,0,0,0,0,0,0,1,0,0,0,159,148,1261,166,5,1,1,1054,1150
FM0486 K,2011,17,520,1.5,522,0,100,100,2.9,0,0,0,0,0,0,0,0,0,0,0,0,141,152,1262,166,5,1,1,1054,1150
FM0486 K,2011,17,522,0,524,0,100,100,3.2,0,0,0,0,0,0,0,0,0,0,0,0,126,126,1263,166,5,1,1,1054,1150
FM0487 K,2011,17,568,0,568,0.5,99,95,2.6,0,0,0,0,0,0,0,0,5,1,0,0,168,170,1264,166,5,1,1,552,790
FM0487 K,2011,17,568,0.5,568,1,100,100,3,0,0,0,0,0,0,0,0,3,0,0,0,133,148,1265,166,5,1,1,396,630
FM0487 K,2011,17,568,1,568,1.5,100,100,2.9,0,0,0,0,0,0,0,0,1,0,0,0,129,169,1266,166,5,1,1,396,630
FM0487 K,2011,17,568,1.5,570,0,100,100,2.8,0,0,0,0,0,0,0,0,1,0,0,0,149,170,1267,166,5,1,1,884,1250
FM0487 K,2011,17,570,0,570,0.5,100,100,2.9,0,0,0,0,0,0,0,0,2,0,0,0,133,167,1268,166,5,1,1,1033,1100
FM0487 K,2011,17,570,0.5,570,1,100,100,3.1,0,0,0,0,0,0,0,0,2,0,0,0,130,142,1269,166,5,1,1,1033,1100
FM0487 K,2011,17,570,1,570,1.5,100,100,3.1,0,0,0,0,0,0,0,0,1,0,0,0,124,145,1270,166,5,1,1,1033,1100
FM0487 K,2011,17,570,1.5,572,0,100,100,3.2,0,0,0,0,0,0,0,0,0,0,0,0,120,132,1271,166,5,1,1,1033,1100
FM0487 K,2011,17,572,0,572,0.5,100,100,2.9,0,0,0,0,0,0,0,0,1,0,0,0,129,165,1272,166,5,1,1,1033,1100
FM0487 K,2011,17,572,0.5,572,1,100,100,3.1,0,0,0,0,0,0,0,0,2,0,0,0,129,134,1273,166,5,1,1,803,850
FM0487 K,2011,17,572,1,572,1.5,100,95,2.6,0,0,0,0,0,0,0,0,1,0,0,0,177,162,1274,166,5,1,1,803,850
FM0487 K,2011,17,572,1.5,574,0,100,100,2.8,0,0,0,0,0,0,0,0,3,0,0,0,155,156,1275,166,5,1,1,803,850
FM0487 K,2011,17,574,0,574,0.5,99,99,2.9,0,0,0,0,0,0,0,0,6,0,0,0,147,151,1276,166,5,1,1,803,850
FM0487 K,2011,17,574,0.5,574,1,100,95,2.6,0,0,0,0,0,0,0,0,2,0,0,0,184,158,1277,166,5,1,1,803,850
FM0487 K,2011,17,574,1,574,1.5,100,100,2.9,0,0,0,0,0,0,0,0,0,0,0,0,148,152,1278,166,5,1,1,903,790
FM0487 K,2011,17,574,1.5,576,0,100,100,3.1,0,0,0,0,0,0,0,0,2,1,0,0,136,134,1279,166,5,1,1,903,790
FM0487 K,2011,17,576,0,576,0.5,100,100,3.3,0,0,0,0,0,0,0,0,1,0,0,0,125,115,1280,166,5,1,1,903,790
FM0487 K,2011,17,576,0.5,576,1,100,100,3.2,0,0,0,0,0,0,0,0,2,0,0,0,127,124,1281,166,5,1,1,903,790
FM0487 K,2011,17,576,1,576,1.5,100,90,2.5,0,0,0,0,2,0,0,0,1,0,0,0,174,188,1282,166,5,1,1,903,790
FM0487 K,2011,17,576,1.5,578,0,100,100,2.9,0,0,0,0,0,0,0,0,1,0,0,0,141,151,1283,166,5,1,1,730,790
FM0487 K,2011,17,578,0,578,0.5,100,95,2.6,0,0,0,0,2,0,0,0,0,0,0,0,172,179,1284,166,5,1,1,730,790
FM0487 K,2011,17,578,0.5,578,1,100,99,2.7,0,0,0,0,2,0,0,0,0,0,0,0,155,167,1285,166,5,1,1,730,790
FM0487 K,2011,17,578,1,578,1.5,98,76,2.3,3,0,0,0,3,0,0,0,1,0,0,0,214,203,1286,166,5,1,1,1033,1100
FM0487 K,2011,17,578,1.5,580,0,100,100,3.1,0,0,0,0,9,0,0,0,1,0,0,0,140,135,1287,166,5,1,1,1033,1100
FM0487 K,2011,17,580,0,580,0.5,100,100,3.2,0,0,0,0,9,1,0,0,0,0,0,0,134,124,1288,166,5,1,1,1033,1100
FM0487 K,2011,17,580,0.5,580,1,100,100,3.1,0,0,0,0,2,0,0,0,0,0,0,0,137,127,1289,166,5,1,1,1033,1100
FM0487 K,2011,17,580,1,580,1.5,100,84,2.4,0,0,0,0,6,0,0,0,0,0,0,0,180,188,1290,166,5,1,1,1033,1100
FM0487 K,2011,17,580,1.5,582,0,100,100,2.9,0,0,0,0,3,0,0,0,0,0,0,0,121,171,1291,166,5,1,1,1033,1100
FM0487 K,2011,17,582,0,582,0.5,100,95,2.6,0,0,0,0,3,0,0,0,0,0,0,0,142,193,1292,166,5,1,1,1033,1100
FM0487 K,2011,17,582,0.5,582,1,100,90,2.5,0,0,0,0,5,0,0,0,0,0,0,0,165,200,1293,166,5,1,1,1033,1100
FM0487 K,2011,17,582,1,582,1.5,100,100,3.1,0,0,0,0,5,0,0,0,1,0,0,0,136,140,1294,166,5,1,1,1077,1200
FM0487 K,2011,17,582,1.5,584,0,100,100,3.2,0,0,0,0,8,0,0,0,2,0,0,0,132,132,1295,166,5,1,1,1077,1200
FM0487 K,2011,17,584,0,584,0.5,100,100,3.2,0,0,0,0,3,0,0,0,2,0,0,0,124,131,1296,166,5,1,1,1077,1200
FM0487 K,2011,17,584,0.5,584,1,100,100,3,0,0,0,0,0,0,0,0,2,0,0,0,137,155,1297,166,5,1,1,1077,1200
FM0487 K,2011,17,584,1,584,1.5,100,100,2.9,0,0,0,0,3,0,0,0,3,1,0,0,133,167,1298,166,5,1,1,1077,1200
FM0487 K,2011,17,584,1.5,586,0,100,100,3.4,0,0,0,0,2,0,0,0,1,0,0,0,106,131,1299,166,5,1,1,1077,1200
FM0487 K,2011,17,586,0,586,0.5,100,90,2.5,0,0,0,0,8,0,0,0,0,0,0,0,180,180,1300,166,5,1,1,1077,1200
FM0487 K,2011,17,586,0.5,586,1,100,100,2.8,0,0,0,0,13,0,0,0,1,0,0,0,144,164,1301,166,5,1,1,1077,1200
FM0487 K,2011,17,586,1,586,1.5,100,100,2.8,0,0,0,0,15,0,0,0,0,0,0,0,147,170,1302,166,5,1,1,1077,1200
FM0487 K,2011,17,586,1.5,588,0,100,100,3.1,0,0,0,0,26,0,0,0,1,0,0,0,114,151,1303,166,5,1,1,1077,1200
FM0487 K,2011,17,588,0,588,0.5,100,100,3.4,0,0,0,0,9,0,0,0,0,0,0,0,117,118,1304,166,5,1,1,1077,1200
FM0487 K,2011,17,588,0.5,588,1,100,100,2.9,0,0,0,0,11,0,0,1,0,0,0,0,146,157,1305,166,5,1,1,1077,1200
FM0487 K,2011,17,588,1,588,1.5,100,100,3.9,0,0,0,0,24,2,0,0,2,2,0,0,88,95,1306,166,5,1,1,1305,2500
FM0487 K,2011,17,588,1.5,590,0,74,74,2.8,9,0,0,2,60,2,0,0,7,7,0,0,141,178,1307,166,5,1,1,1305,2500
FM0487 K,2011,17,590,0,590,0.5,0,0,0,5,0,0,1,60,1,0,0,NA,NA,NA,NA,0,0,1308,166,5,1,1,1305,2500
FM0487 K,2011,17,590,0.5,590,0.9,0,0,0,26,0,0,0,48,3,0,0,NA,NA,NA,NA,0,0,1309,166,5,1,1,1572,3300
FM0487 K,2011,17,590,1.3,590,1.8,100,100,4,0,0,0,0,0,0,0,0,0,0,0,0,75,91,1310,166,5,1,1,1980,4500
FM0487 K,2011,17,590,1.8,592,0,100,100,3.9,0,0,0,0,0,0,0,0,0,0,0,0,88,93,1311,166,5,1,1,1998,3400
FM0487 K,2011,17,592,0,592,0.5,100,100,3.6,0,0,0,0,0,0,0,0,0,0,0,0,104,104,1312,166,5,1,1,1998,3400
FM0487 K,2011,17,592,0.5,592,1,94,90,3.1,5,0,0,0,0,0,0,0,0,0,0,0,126,143,1313,166,5,1,1,1998,3400
FM0487 K,2011,17,592,1,592,1.5,92,83,3,6,0,0,0,5,0,0,0,0,0,0,0,131,157,1314,166,5,1,1,1609,3400
FM0487 K,2011,17,592,1.5,594,0,100,59,2.5,0,0,0,0,30,0,0,0,0,0,0,0,169,185,1315,166,5,1,1,1609,3400
FM0487 K,2011,17,594,0,594,0.5,100,65,2.6,0,0,0,0,6,0,0,0,2,0,0,0,160,176,1316,166,5,1,1,1609,3400
FM0487 K,2011,17,594,0.5,594,0.8,74,66,2.5,19,0,0,0,0,0,0,0,1,0,0,0,173,193,1317,166,5,1,1,1202,2200
FM0488 K,2011,17,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1318,82,6,1,1,573,1950
FM0488 K,2011,17,318,0,318,0.5,79,61,2.3,11,0,0,3,2,0,0,0,0,0,0,0,203,189,1319,82,6,1,1,573,1950
FM0488 K,2011,17,318,0.5,318,1,69,58,2.4,12,0,0,6,3,0,0,0,3,0,0,0,188,183,1320,82,6,1,1,573,1950
FM0488 K,2011,17,318,1,318,1.5,45,41,2.5,36,0,0,15,9,0,0,0,4,1,0,0,175,176,1321,82,6,1,1,573,1950
FM0488 K,2011,17,318,1.5,320,0,40,26,2.1,39,0,0,24,18,0,0,0,5,2,0,0,188,236,1322,82,6,1,1,573,1950
FM0488 K,2011,17,320,0,320,0.5,46,15,1.5,24,0,0,18,33,0,0,0,4,3,0,0,237,311,1323,82,6,1,1,573,1950
FM0488 K,2011,17,320,0.5,320,1,32,17,1.9,24,2,0,18,0,0,0,0,2,0,0,0,207,256,1324,82,6,1,1,573,1950
FM0488 K,2011,17,320,1,320,1.5,41,37,2.5,39,0,0,24,3,0,0,0,1,0,0,0,159,196,1325,82,6,1,1,513,1700
FM0488 K,2011,17,320,1.5,322,0,44,31,2.2,24,0,0,24,6,0,0,0,0,0,0,0,166,246,1326,82,6,1,1,513,1700
FM0488 K,2011,17,322,0,322,0.5,58,41,2.2,60,0,0,4,5,0,0,0,2,0,0,0,162,249,1327,82,6,1,1,513,1700
FM0488 K,2011,17,322,0.5,322,1,71,64,2.5,24,0,0,0,3,0,0,0,0,0,0,0,151,202,1328,82,6,1,1,513,1700
FM0488 K,2011,17,322,1,322,1.5,95,86,2.5,0,0,0,0,0,0,0,0,11,0,0,0,182,181,1329,82,6,1,1,513,1700
FM0488 K,2011,17,322,1.5,324,0,100,90,2.5,0,0,0,0,5,0,0,0,3,0,0,0,172,183,1330,82,6,1,1,513,1700
FM0488 K,2011,17,324,0,324,0.5,100,99,2.7,0,0,0,0,6,0,0,0,2,0,0,0,172,160,1331,82,6,1,1,513,1700
FM0488 K,2011,17,324,0.5,324,1,54,42,2.3,0,3,0,0,11,0,0,0,3,0,0,0,170,215,1332,82,6,1,1,535,1800
FM0488 K,2011,17,324,1,324,1.5,65,50,2.3,5,2,0,0,15,0,0,0,2,0,0,0,184,200,1333,82,6,1,1,535,1800
FM0488 K,2011,17,324,1.5,326,0,90,64,2.2,0,1,0,0,21,0,0,0,4,1,0,0,178,224,1334,82,6,1,1,535,1800
FM0488 K,2011,17,326,0,326,0.5,72,56,2.3,15,0,0,0,45,0,0,0,11,0,0,0,174,215,1335,82,6,1,1,535,1800
FM0488 K,2011,17,326,0.5,326,1,75,63,2.4,17,0,0,1,9,0,0,0,3,0,0,0,172,204,1336,82,6,1,1,535,1800
FM0488 K,2011,17,326,1,326,1.5,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,129,158,1337,82,6,1,1,535,1800
FM0488 K,2011,17,326,1.5,328,0,78,78,3.2,14,0,0,0,0,0,0,0,1,1,0,0,141,120,1338,82,6,1,1,535,1800
FM0488 K,2011,17,328,0,328,0.5,100,100,2.9,0,0,0,0,0,0,0,0,0,0,0,0,147,151,1339,82,6,1,1,580,2000
FM0488 K,2011,17,328,0.5,328,1,100,100,3.4,0,0,0,0,0,0,0,0,0,0,0,0,124,111,1340,82,6,1,1,580,2000
FM0488 K,2011,17,328,1,328,1.5,100,100,3.1,0,0,0,0,3,0,0,0,0,0,0,0,126,148,1341,82,6,1,1,580,2000
FM0488 K,2011,17,328,1.5,328,2,100,100,2.9,0,0,0,0,0,0,0,0,0,0,0,0,155,143,1342,82,6,1,1,580,2000
FM0488 K,2011,17,328,2,328,2.5,100,100,3.1,0,0,0,0,0,0,0,1,0,0,0,0,133,140,1343,82,6,1,1,580,2000
FM0488 K,2011,17,328,2.5,328,3,100,100,3.4,0,0,0,0,0,0,0,0,0,0,0,0,96,138,1344,82,6,1,1,580,2000
FM0488 K,2011,17,328,3,328,3.5,90,90,3,0,1,0,0,0,0,0,0,0,0,0,0,139,143,1345,82,6,1,1,580,2000
FM0488 K,2011,17,328,3.5,328,4,100,100,3.1,0,0,0,0,0,0,0,0,0,0,0,0,123,151,1346,82,6,1,1,580,2000
FM0488 K,2011,17,328,4,328,4.5,99,99,3.5,0,0,0,0,0,0,0,0,6,1,0,0,116,112,1347,82,6,1,1,580,2000
FM0488 K,2011,17,328,4.5,328,5,100,100,3.9,0,0,0,0,0,0,0,0,0,0,0,0,77,98,1348,82,6,1,1,580,2000
FM0488 K,2011,17,328,5,328,5.5,100,100,3.8,0,0,0,0,0,0,0,0,0,0,0,0,83,104,1349,82,6,1,1,580,2000
FM0488 K,2011,17,328,5.5,334,0,100,100,3.6,0,0,0,0,0,0,0,0,0,0,0,0,89,119,1350,82,6,1,1,580,2000
FM0488 K,2011,17,334,0,334,0.5,100,100,3.9,0,0,0,0,0,0,0,0,0,0,0,0,78,92,1351,82,6,1,1,1057,5200
FM0488 K,2011,17,334,0.5,334,1,100,100,4.3,0,0,0,0,0,0,0,0,0,0,0,0,68,67,1352,82,6,1,1,1057,5200
FM0488 K,2011,17,334,1,334,1.5,100,100,4.1,0,0,0,0,0,0,0,0,0,0,0,0,71,88,1353,82,6,1,1,1302,6500
FM0488 K,2011,17,334,1.5,336,0,100,100,4,0,0,0,0,0,0,0,0,0,0,0,0,66,95,1354,82,6,1,1,1302,6500
FM0488 K,2011,17,336,0,336,0.2,100,99,3.2,0,0,0,0,0,0,0,0,0,0,0,0,119,145,1355,82,6,1,1,1302,6500
